|chapter|sec|no|content|lang
210|5|1|1|基督釋放了我們，叫我們得以自由。所以要站立得穩，不要再被奴僕的軛挾制。|zh
211|5|1|1|Christ has truly made us free: then keep your free condition and let no man put a yoke on you again.|en
212|5|2|2|我保羅告訴你們，若受割禮，基督就與你們無益了。|zh
213|5|2|2|See, I Paul say to you, that if you undergo circumcision, Christ will be of no use to you.|en
214|5|3|3|我再指著凡受割禮的人確實的說，他是欠著行全律法的債。|zh
215|5|3|3|Yes, I give witness again to every man who undergoes circumcision, that he will have to keep all the law.|en
216|5|4|4|你們這要靠律法稱義的，是與基督隔絕，從恩典中墜落了。|zh
217|5|4|4|You are cut off from Christ, you who would have righteousness by the law; you are turned away from grace.|en
218|5|5|5|我們靠著聖靈，憑著信心，等候所盼望的義。|zh
219|5|5|5|For we through the Spirit by faith are waiting for the hope of righteousness.|en
220|5|6|6|原來在基督耶穌裡，受割禮不受割禮全無功效，惟獨使人生發仁愛的信心才有功效。|zh
221|5|6|6|Because in Christ Jesus, having circumcision or not having circumcision are equally of no profit; but only faith working through love.|en
222|5|7|7|你們向來跑得好，有誰攔阻你們，叫你們不順從真理呢？|zh
223|5|7|7|You were going on well; who was the cause of your not giving ear to what is true?|en
224|5|8|8|這樣的勸導不是出於那召你們的。|zh
225|5|8|8|This ready belief did not come from him who had made you his.|en
226|5|9|9|一點麵酵能使全團都發起來。|zh
227|5|9|9|A little leaven makes a change in all the mass.|en
228|5|10|10|我在主裡很信你們必不懷別樣的心；但攪擾你們的，無論是誰，必擔當他的罪名。|zh
229|5|10|10|I am certain about you in the Lord, that you will be of no other mind; but he who is troubling you will have his punishment, whoever he is.|en
230|5|11|11|弟兄們，我若仍舊傳割禮，為甚麼還受逼迫呢？若是這樣，那十字架討厭的地方就沒有了。|zh
231|5|11|11|But I, brothers, if I am still preaching circumcision, why am I still attacked? then has the shame of the cross been taken away.|en
232|5|12|12|恨不得那攪亂你們的人把自己割絕了。|zh
233|5|12|12|My desire is that they who give you trouble might even be cut off themselves.|en
