|chapter|sec|no|content|lang
223|4|4|4|And while he was doing it, some was dropped by the wayside, and the birds came and took it for food.|en
224|4|5|5|有落在土淺石頭地上的，土既不深，發苗最快，|zh
225|4|5|5|And some went on the stones, where it had not much earth; and it came up straight away, because the earth was not deep:|en
226|4|6|6|日頭出來一曬，因為沒有根，就枯乾了；|zh
227|4|6|6|And when the sun was high, it was burned; and because it had no root, it became dry and dead.|en
228|4|7|7|有落在荊棘裡的，荊棘長起來，把他擠住了，就不結實；|zh
229|4|7|7|And some went among the thorns, and the thorns came up, and it had no room for growth and gave no fruit.|en
230|4|8|8|又有落在好土裡的，就發生長大，結實有三十倍的，有六十倍的，有一百倍的；|zh
231|4|8|8|And some, falling on good earth, gave fruit, coming up and increasing, and giving thirty, sixty, and a hundred times as much.|en
232|4|9|9|又說：有耳可聽的，就應當聽！|zh
233|4|9|9|And he said to them, Whoever has ears, let him give ear.|en
234|4|10|10|無人的時候，跟隨耶穌的人和十二個門徒問他這比喻的意思。|zh
235|4|10|10|And when he was by himself, those who were round him with the twelve put questions to him about the purpose of the stories.|en
236|4|11|11|耶穌對他們說：神國的奧祕只叫你們知道，若是對外人講，凡事就用比喻，|zh
237|4|11|11|And he said to them, To you is given the secret of the kingdom of God, but to those who are outside, all things are given in the form of stories;|en
238|4|12|12|叫他們看是看見，卻不曉得；聽是聽見，卻不明白；恐怕他們回轉過來，就得赦免。|zh
239|4|12|12|So that seeing they may see, and it will not be clear to them; and hearing it, they will not get the sense; for fear that they may be turned again to me and have forgiveness.|en
240|4|13|13|又對他們說：你們不明白這比喻麼？這樣怎能明白一切的比喻呢？|zh
241|4|13|13|And he said to them, If you are not clear about this story, how will you be clear about the others?|en
242|4|14|14|撒種之人所撒的就是道。|zh
243|4|14|14|The seed is the word.|en
244|4|15|15|那撒在路旁的，就是人聽了道，撒但立刻來，把撒在他心裡的道奪了去。|zh
245|4|15|15|And these are they by the wayside, where the word is planted; and when they have given ear, the Evil One comes straight away and takes away the word which has been planted in them.|en
246|4|16|16|那撒在石頭地上的，就是人聽了道，立刻歡喜領受，|zh
247|4|16|16|And in the same way, these are they who are planted on the stones, who, when the word has come to their ears, straight away take it with joy;|en
248|4|17|17|但他心裡沒有根，不過是暫時的，及至為道遭了患難，或是受了逼迫，立刻就跌倒了。|zh
249|4|17|17|And they have no root in themselves, but go on for a time; then, when trouble comes or pain, because of the word, they quickly become full of doubts.|en
250|4|18|18|還有那撒在荊棘裡的，就是人聽了道，|zh
251|4|18|18|And others are those planted among the thorns; these are they who have given ear to the word,|en
252|4|19|19|後來有世上的思慮、錢財的迷惑，和別樣的私慾進來，把道擠住了，就不能結實。|zh
253|4|19|19|And the cares of this life, and the deceits of wealth, and the desire for other things coming in, put a stop to the growth of the word, and it gives no fruit.|en
254|4|20|20|那撒在好地上的，就是人聽道，又領受，並且結實，有三十倍的，有六十倍的，有一百倍的。|zh
255|4|20|20|And these are they who were planted on the good earth; such as give ear to the word, and take it into their hearts, and give fruit, thirty and sixty and a hundred times as much.|en
256|4|21|21|耶穌又對他們說：人拿燈來，豈是要放在斗底下，床底下，不放在燈臺上麼？|zh
257|4|21|21|And he said to them, When the light comes in, do people put it under a vessel, or under the bed, and not on its table?|en
258|4|22|22|因為掩藏的事，沒有不顯出來的；隱瞞的事，沒有不露出來的。|zh
259|4|22|22|There is nothing covered which will not be seen openly, and nothing has been made secret which will not come to light.|en
260|4|23|23|有耳可聽的，就應當聽！|zh
261|4|23|23|If any man has ears, let him give ear.|en
262|4|24|24|又說：你們所聽的要留心。你們用甚麼量器量給人，也必用甚麼量器量給你們，並且要多給你們。|zh
263|4|24|24|And he said to them, Take care what you give ear to: in the same measure as you give you will get, and more will be given to you.|en
264|4|25|25|因為有的，還要給他；沒有的，連他所有的也要奪去。|zh
265|4|25|25|He who has, to him will be given: and he who has not, from him will be taken even that which he has.|en
266|4|26|26|又說：神的國如同人把種撒在地上。|zh
267|4|26|26|And he said, Such is the kingdom of God, as if a man put seed in the earth,|en
268|4|27|27|黑夜睡覺，白日起來，這種就發芽漸長，那人卻不曉得如何這樣。|zh
269|4|27|27|And went to sleep and got up, night and day, and the seed came to growth, though he had no idea how.|en
270|4|28|28|地生五穀是出於自然的：先發苗，後長穗，再後穗上結成飽滿的子粒；|zh
271|4|28|28|The earth gives fruit by herself; first the leaf, then the head, then the full grain.|en
272|4|29|29|穀既熟了，就用鐮刀去割，因為收成的時候到了。|zh
273|4|29|29|But when the grain is ready, he quickly sends men to get it cut, because the time for cutting has come.|en
274|4|30|30|又說：神的國，我們可用甚麼比較呢？可用甚麼比喻表明呢？|zh
275|4|30|30|And he said, What picture may we give of the kingdom of God, or with what story may we make it clear?|en
276|4|31|31|好像一粒芥菜種，種在地裡的時候，雖比地上的百種都小，|zh
277|4|31|31|It is like a grain of mustard seed, which, when it is put in the earth, is smaller than all the seeds on the earth,|en
278|4|32|32|但種上以後，就長起來，比各樣的菜都大，又長出大枝來，甚至天上的飛鳥可以宿在他的蔭下。|zh
279|4|32|32|But when it is planted, it comes up, and becomes taller than all the plants, and puts out great branches, so that the birds of heaven are able to take rest in its shade.|en
280|4|33|33|耶穌用許多這樣的比喻，照他們所能聽的，對他們講道。|zh
281|4|33|33|And with a number of such stories he gave them his teaching, as they were able to take it:|en
282|4|34|34|若不用比喻，就不對他們講；沒有人的時候，就把一切的道講給門徒聽。|zh
283|4|34|34|And without a story he said nothing to them: but privately to his disciples he made all things clear.|en
284|4|35|35|當那天晚上，耶穌對門徒說：我們渡到那邊去罷。|zh
285|4|35|35|And on that day, when the evening had come, he said to them, Let us go over to the other side.|en
286|4|36|36|門徒離開眾人，耶穌仍在船上，他們就把他一同帶去；也有別的船和他同行。|zh
