|chapter|sec|no|content|lang
1015|36|10|10|O let there be no end to your loving mercy to those who have knowledge of you, or of your righteousness to the upright in heart.|en
1016|36|11|11|不容驕傲人的腳踐踏我；不容凶惡人的手趕逐我。|zh
1017|36|11|11|Let not the foot of pride come against me, or the hand of the evil-doers put me out of my place.|en
1018|36|12|12|在那裡，作孽的人已經仆倒；他們被推倒，不能再起來。|zh
1019|36|12|12|There the workers of evil have come down: they have been made low, and will not be lifted up.|en
1020|37|1|1|（大衛的詩。）不要為作惡的心懷不平，也不要向那行不義的生出嫉妒。|zh
1021|37|1|1|- Of David. - Do not be angry because of the wrongdoers, or have envy of the workers of evil.|en
1022|37|2|2|因為他們如草快被割下，又如青菜快要枯乾。|zh
1023|37|2|2|For they will quickly be cut down like grass, and become dry like the green plants.|en
1024|37|3|3|你當倚靠耶和華而行善，住在地上，以他的信實為糧；|zh
1025|37|3|3|Have faith in the Lord, and do good; be at rest in the land, and go after righteousness.|en
1026|37|4|4|又要以耶和華為樂，他就將你心裡所求的賜給你。|zh
1027|37|4|4|So will your delight be in the Lord, and he will give you your heart's desires.|en
1028|37|5|5|當將你的事交託耶和華，並倚靠他，他就必成全。|zh
1029|37|5|5|Put your life in the hands of the Lord; have faith in him and he will do it.|en
1030|37|6|6|他要使你的公義如光發出，使你的公平明如正午。|zh
1031|37|6|6|And he will make your righteousness be seen like the light, and your cause like the shining of the sun.|en
1032|37|7|7|你當默然倚靠耶和華，耐性等候他；不要因那道路通達的和那惡謀成就的心懷不平。|zh
1033|37|7|7|Take your rest in the Lord, waiting quietly for him; do not be angry because of the man who does well in his evil ways, and gives effect to his bad designs.|en
1034|37|8|8|當止住怒氣，離棄忿怒；不要心懷不平，以致作惡。|zh
1035|37|8|8|Put an end to your wrath and be no longer bitter; do not give way to angry feeling which is a cause of sin.|en
1036|37|9|9|因為作惡的必被剪除；惟有等候耶和華的必承受地土。|zh
1037|37|9|9|For the evil-doers will be cut off: but those who have faith in the Lord will have the earth for their heritage.|en
1038|37|10|10|還有片時，惡人要歸於無有；你就是細察他的住處也要歸於無有。|zh
1039|37|10|10|For in a short time the evil-doer will be gone: you will go searching for his place, and it will not be there.|en
1040|37|11|11|但謙卑人必承受地土，以豐盛的平安為樂。|zh
1041|37|11|11|But the gentle will have the earth for their heritage; they will take their delight in peace without measure.|en
1042|37|12|12|惡人設謀害義人，又向他咬牙。|zh
1043|37|12|12|The sinner has evil designs against the upright, lifting up the voice of wrath against him.|en
1044|37|13|13|主要笑他，因見他受罰的日子將要來到。|zh
1045|37|13|13|He will be laughed at by the Lord, who sees that his day is coming.|en
1046|37|14|14|惡人已經弓上弦，刀出鞘，要打倒困苦窮乏的人，要殺害行動正直的人。|zh
1047|37|14|14|The evil-doers have taken out their swords, their bows are bent; for crushing the poor, and to put to death those who are upright in their ways.|en
1048|37|15|15|他們的刀必刺入自己的心；他們的弓必被折斷。|zh
1049|37|15|15|But their swords will be turned into their hearts, and their bows will be broken.|en
1050|37|16|16|一個義人所有的雖少，強過許多惡人的富餘。|zh
1051|37|16|16|The little which the good man has is better than the wealth of evil-doers.|en
1052|37|17|17|因為惡人的膀臂必被折斷；但耶和華是扶持義人。|zh
1053|37|17|17|For the arms of the evil-doers will be broken: but the Lord is the support of the good.|en
1054|37|18|18|耶和華知道完全人的日子；他們的產業要存到永遠。|zh
1055|37|18|18|The days of the upright are numbered by the Lord, and their heritage will be for ever.|en
1056|37|19|19|他們在急難的時候不致羞愧，在饑荒的日子必得飽足。|zh
1057|37|19|19|They will not be shamed in the evil time, and in the days when all are in need of food they will have enough.|en
1058|37|20|20|惡人卻要滅亡。耶和華的仇敵要像羊羔的脂油（或譯：像草地的華美）；他們要消滅，要如煙消滅。|zh
1059|37|20|20|But the wrongdoers will come to destruction, and the haters of the Lord will be like the fat of lambs, they will be burned up; they will go up in smoke, and never again be seen.|en
1060|37|21|21|惡人借貸而不償還；義人卻恩待人，並且施捨。|zh
1061|37|21|21|The sinner takes money and does not give it back; but the upright man has mercy, and gives to others.|en
1062|37|22|22|蒙耶和華賜福的必承受地土；被他咒詛的必被剪除。|zh
1063|37|22|22|Those who have his blessing will have the earth for their heritage; but those who are cursed by him will be cut off.|en
1064|37|23|23|義人的腳步被耶和華立定；他的道路，耶和華也喜愛。|zh
1065|37|23|23|The steps of a good man are ordered by the Lord, and he takes delight in his way.|en
1066|37|24|24|他雖失腳也不至全身仆倒，因為耶和華用手攙扶他（或譯：攙扶他的手）。|zh
1067|37|24|24|Even if he has a fall he will not be without help: for the hand of the Lord is supporting him.|en
1068|37|25|25|我從前年幼，現在年老，卻未見過義人被棄，也未見過他的後裔討飯。|zh
1069|37|25|25|I have been young, and now am old, but I have not seen the good man without help, or his children looking for bread.|en
1070|37|26|26|他終日恩待人，借給人；他的後裔也蒙福！|zh
1071|37|26|26|All the day he is ready to have mercy and to give; his children are a blessing.|en
1072|37|27|27|你當離惡行善，就可永遠安居。|zh
1073|37|27|27|Be turned from evil, and do good; and your place will be for ever.|en
1074|37|28|28|因為，耶和華喜愛公平，不撇棄他的聖民；他們永蒙保佑，但惡人的後裔必被剪除。|zh
1075|37|28|28|For the Lord is a lover of righteousness, and takes care of his saints; they will be kept safe for ever; but the seed of the evil-doers will be cut off.|en
1076|37|29|29|義人必承受地土，永居其上。|zh
1077|37|29|29|The upright will have the earth for their heritage, and will go on living there for ever.|en
1078|37|30|30|義人的口談論智慧；他的舌頭講說公平。|zh
1079|37|30|30|The mouth of the good man says words of wisdom; the talk of his tongue is of righteousness.|en
1080|37|31|31|神的律法在他心裡；他的腳總不滑跌。|zh
1081|37|31|31|The law of his God is in his heart; he will never make a false step.|en
1082|37|32|32|惡人窺探義人，想要殺他。|zh
1083|37|32|32|The sinners are watching the upright man, desiring to put him to death.|en
1084|37|33|33|耶和華必不撇他在惡人手中；當審判的時候，也不定他的罪。|zh
1085|37|33|33|The Lord will not give him into their hands, or be against him when he is judged.|en
1086|37|34|34|你當等候耶和華，遵守他的道，他就抬舉你，使你承受地土；惡人被剪除的時候，你必看見。|zh
1087|37|34|34|Be waiting for the Lord, and keep his way; and you will be lifted up, and have the land for your heritage: when the evil-doers are cut off, you will see it.|en
1088|37|35|35|我見過惡人大有勢力，好像一根青翠樹在本土生發。|zh
1089|37|35|35|I have seen the evil-doer in great power, covering the earth like a great tree.|en
1090|37|36|36|有人從那裡經過，不料，他沒有了；我也尋找他，卻尋不著。|zh
1091|37|36|36|But he came to an end, and there was no sign of him; I made a search for him and he was not there.|en
1092|37|37|37|你要細察那完全人，觀看那正直人，因為和平人有好結局。|zh
1093|37|37|37|Give attention to the good man, and take note of the upright; because the end of that man is peace.|en
1094|37|38|38|至於犯法的人，必一同滅絕；惡人終必剪除。|zh
1095|37|38|38|But as for the sinners, they will be cut off together; the end of the wrongdoers is destruction.|en
1096|37|39|39|但義人得救是由於耶和華；他在患難時作他們的營寨。|zh
1097|37|39|39|But the Lord is the saviour of the upright: he is their strength in the time of trouble.|en
1098|37|40|40|耶和華幫助他們，解救他們；他解救他們脫離惡人，把他們救出來，因為他們投靠他。|zh
1099|37|40|40|And the Lord will be their help, and keep them safe: he will take them out of the hands of the evil-doers, and be their saviour, because they had faith in him.|en
1100|38|1|1|（大衛的記念詩。）耶和華啊，求你不要在怒中責備我，不要在烈怒中懲罰我！|zh
1101|38|1|1|- A Psalm. Of David. To keep in memory. - O Lord, be not bitter with me in your wrath; let not your hand be on me in the heat of your passion.|en
1102|38|2|2|因為，你的箭射入我身；你的手壓住我。|zh
1103|38|2|2|For your arrows have gone into my flesh, and I am crushed under the weight of your hand.|en
1104|38|3|3|因你的惱怒，我的肉無一完全；因我的罪過，我的骨頭也不安寧。|zh
1105|38|3|3|My flesh is wasted because of your wrath; and there is no peace in my bones because of my sin.|en
1106|38|4|4|我的罪孽高過我的頭，如同重擔叫我擔當不起。|zh
1107|38|4|4|For my crimes have gone over my head; they are like a great weight which is more than my strength.|en
1108|38|5|5|因我的愚昧，我的傷發臭流膿。|zh
1109|38|5|5|My wounds are poisoned and evil-smelling, because of my foolish behaviour.|en
1110|38|6|6|我疼痛，大大拳曲，終日哀痛。|zh
1111|38|6|6|I am troubled, I am made low; I go weeping all the day.|en
1112|38|7|7|我滿腰是火；我的肉無一完全。|zh
1113|38|7|7|For my body is full of burning; all my flesh is unhealthy.|en
1114|38|8|8|我被壓傷，身體疲倦；因心裡不安，我就唉哼。|zh
1115|38|8|8|I am feeble and crushed down; I gave a cry like a lion because of the grief in my heart.|en
1116|38|9|9|主啊，我的心願都在你面前；我的歎息不向你隱瞞。|zh
1117|38|9|9|Lord, all my desire is before you; my sorrow is not kept secret from you.|en
1118|38|10|10|我心跳動，我力衰微，連我眼中的光也沒有了。|zh
1119|38|10|10|My heart goes out in pain, my strength is wasting away; as for the light of my eyes, it is gone from me.|en
1120|38|11|11|我的良朋密友因我的災病都躲在旁邊站著；我的親戚本家也遠遠地站立。|zh
1121|38|11|11|My lovers and my friends keep away from my disease; my relations keep far away.|en
1122|38|12|12|那尋索我命的設下網羅；那想要害我的口出惡言，終日思想詭計。|zh
1123|38|12|12|Those who have a desire to take my life put nets for me; those who are designing my destruction say evil things against me, all the day their minds are full of deceit.|en
1124|38|13|13|但我如聾子不聽，像啞巴不開口。|zh
1125|38|13|13|But I kept my ears shut like a man without hearing; like a man without a voice, never opening his mouth.|en
1126|38|14|14|我如不聽見的人，口中沒有回話。|zh
1127|38|14|14|So I was like a man whose ears are shut, and in whose mouth there are no sharp words.|en
1128|38|15|15|耶和華啊，我仰望你！主─我的神啊，你必應允我！|zh
1129|38|15|15|In you, O Lord, is my hope: you will give me an answer, O Lord, my God.|en
1130|38|16|16|我曾說：恐怕他們向我誇耀；我失腳的時候，他們向我誇大。|zh
1131|38|16|16|I said, Let them not be glad over me; when my foot is moved, let them not be lifted up with pride against me.|en
1132|38|17|17|我幾乎跌倒；我的痛苦常在我面前。|zh
1133|38|17|17|My feet are near to falling, and my sorrow is ever before me.|en
1134|38|18|18|我要承認我的罪孽；我要因我的罪憂愁。|zh
1135|38|18|18|I will make clear my wrongdoing, with sorrow in my heart for my sin.|en
1136|38|19|19|但我的仇敵又活潑又強壯，無理恨我的增多了。|zh
1137|38|19|19|But they are strong who have hate for me without cause: those who are against me falsely are increased in numbers.|en
1138|38|20|20|以惡報善的與我作對，因我是追求良善。|zh
1139|38|20|20|They give me back evil for good; they are my haters because I go after the thing which is right.|en
1140|38|21|21|耶和華啊，求你不要撇棄我！我的神啊，求你不要遠離我！|zh
1141|38|21|21|Do not give me up, O Lord; O my God, be near to me.|en
1142|38|22|22|拯救我的主啊，求你快快幫助我！|zh
1143|38|22|22|Come quickly to give me help, O Lord, my salvation.|en
1144|39|1|1|（大衛的詩，交與伶長耶杜頓。）我曾說：我要謹慎我的言行，免得我舌頭犯罪；惡人在我面前的時候，我要用嚼環勒住我的口。|zh
1145|39|1|1|- To the chief music-maker. Of Jeduthun. A Psalm. Of David. - I said, I will give attention to my ways, so that my tongue may do no wrong; I will keep my mouth under control, while the sinner is before me.|en
1146|39|2|2|我默然無聲，連好話也不出口；我的愁苦就發動了，|zh
1147|39|2|2|I made no sound, I said no word, even of good; and I was moved with sorrow.|en
1148|39|3|3|我的心在我裡面發熱。我默想的時候，火就燒起，我便用舌頭說話。|zh
1149|39|3|3|My heart was burning in my breast; while I was deep in thought the fire was lighted; then I said with my tongue,|en
1150|39|4|4|耶和華啊，求你叫我曉得我身之終！我的壽數幾何？叫我知道我的生命不長！|zh
1151|39|4|4|Lord, give me knowledge of my end, and of the measure of my days, so that I may see how feeble I am.|en
1152|39|5|5|你使我的年日窄如手掌；我一生的年數，在你面前如同無有。各人最穩妥的時候，真是全然虛幻。（細拉）|zh
1153|39|5|5|You have made my days no longer than a hand's measure; and my years are nothing in your eyes; truly, every man is but a breath. (Selah.)|en
1154|39|6|6|世人行動實係幻影。他們忙亂，真是枉然；積蓄財寶，不知將來有誰收取。|zh
1155|39|6|6|Truly, every man goes on his way like an image; he is troubled for no purpose: he makes a great store of wealth, and has no knowledge of who will get it.|en
1156|39|7|7|主啊，如今我等甚麼呢？我的指望在乎你！|zh
1157|39|7|7|And now, Lord, what am I waiting for? my hope is in you.|en
1158|39|8|8|求你救我脫離一切的過犯，不要使我受愚頑人的羞辱。|zh
1159|39|8|8|Make me free from all my sins; do not let me be shamed by the man of evil behaviour.|en
1160|39|9|9|因我所遭遇的是出於你，我就默然不語。|zh
1161|39|9|9|I was quiet, and kept my mouth shut; because you had done it.|en
1162|39|10|10|求你把你的責罰從我身上免去；因你手的責打，我便消滅。|zh
1163|39|10|10|No longer let your hand be hard on me; I am wasted by the blows of your hand.|en
1164|39|11|11|你因人的罪惡懲罰他的時候，叫他的笑容（的笑容：或譯所喜愛的）消滅，如衣被蟲所咬。世人真是虛幻！（細拉）|zh
1165|39|11|11|By the weight of your wrath against man's sin, the glory of his form is wasted away; truly every man is but a breath. (Selah.)|en
1166|39|12|12|耶和華啊，求你聽我的禱告，留心聽我的呼求！我流淚，求你不要靜默無聲！因為我在你面前是客旅，是寄居的，像我列祖一般。|zh
1167|39|12|12|Let my prayer come to your ears, O Lord, and give attention to my cry, make an answer to my weeping: for my time here is short before you, and in a little time I will be gone, like all my fathers.|en
1168|39|13|13|求你寬容我，使我在去而不返之先可以力量復原。|zh
1169|39|13|13|Let your wrath be turned away from me, so that I may be comforted, before I go away from here, and become nothing.|en
1170|40|1|1|（大衛的詩，交與伶長。）我曾耐性等候耶和華；他垂聽我的呼求。|zh
1171|40|1|1|- To the chief music-maker. Of David. A Psalm. - When I was waiting quietly for the Lord, his heart was turned to me, and he gave ear to my cry.|en
1172|40|2|2|他從禍坑裡，從淤泥中，把我拉上來，使我的腳立在磐石上，使我腳步穩當。|zh
1173|40|2|2|He took me up out of a deep waste place, out of the soft and sticky earth; he put my feet on a rock, and made my steps certain.|en
1174|40|3|3|他使我口唱新歌，就是讚美我們神的話。許多人必看見而懼怕，並要倚靠耶和華。|zh
1175|40|3|3|And he put a new song in my mouth, even praise to our God; numbers have seen it with fear, and put their faith in the Lord.|en
1176|40|4|4|那倚靠耶和華、不理會狂傲和偏向虛假之輩的，這人便為有福！|zh
1177|40|4|4|Happy is the man who has faith in the Lord, and does not give honour to the men of pride or to those who are turned away to deceit.|en
1178|40|5|5|耶和華─我的神啊，你所行的奇事，並你向我們所懷的意念甚多，不能向你陳明。若要陳明，其事不可勝數。|zh
1179|40|5|5|O Lord my God, great are the wonders which you have done in your thought for us; it is not possible to put them out in order before you; when I would give an account of them, their number is greater than I may say.|en
1180|40|6|6|祭物和禮物，你不喜悅；你已經開通我的耳朵。燔祭和贖罪祭非你所要。|zh
1181|40|6|6|You had no desire for offerings of beasts or fruits of the earth; ears you made for me: for burned offerings and sin offerings you made no request.|en
1182|40|7|7|那時我說：看哪，我來了！我的事在經卷上已經記載了。|zh
1183|40|7|7|Then I said, See, I come; it is recorded of me in the roll of the book,|en
1184|40|8|8|我的神啊，我樂意照你的旨意行；你的律法在我心裡。|zh
1185|40|8|8|My delight is to do your pleasure, O my God; truly, your law is in my heart.|en
1186|40|9|9|我在大會中宣傳公義的佳音；我必不止住我的嘴唇。耶和華啊，這是你所知道的。|zh
1187|40|9|9|I have given news of righteousness in the great meeting; O Lord, you have knowledge that I have not kept back my words.|en
1188|40|10|10|我未曾把你的公義藏在心裡；我已陳明你的信實和你的救恩；我在大會中未曾隱瞞你的慈愛和誠實。|zh
1189|40|10|10|Your righteousness has not been folded away in my heart; I have made clear your true word and your salvation; I have not kept secret your mercy or your faith from the great meeting.|en
1190|40|11|11|耶和華啊，求你不要向我止住你的慈悲！願你的慈愛和誠實常常保佑我！|zh
1191|40|11|11|Take not away your gentle mercies from me, O Lord; let your mercy and your faith keep me safe for ever.|en
1192|40|12|12|因有無數的禍患圍困我，我的罪孽追上了我，使我不能昂首；這罪孽比我的頭髮還多，我就心寒膽戰。|zh
1193|40|12|12|For unnumbered evils are round about me; my sins have overtaken me, so that I am bent down with their weight; they are more than the hairs of my head, my strength is gone because of them.|en
1194|40|13|13|耶和華啊，求你開恩搭救我！耶和華啊，求你速速幫助我！|zh
1195|40|13|13|Be pleased, O Lord, to take me out of danger; O Lord, come quickly and give me help.|en
1196|40|14|14|願那些尋找我、要滅我命的，一同抱愧蒙羞！願那些喜悅我受害的，退後受辱！|zh
1197|40|14|14|Let those who go after my soul for its destruction have shame and trouble together; let them be turned back and made foolish who take pleasure in my trouble.|en
1198|40|15|15|願那些對我說阿哈、阿哈的，因羞愧而敗亡！|zh
1199|40|15|15|Let those who say to me, Aha, aha! be surprised because of their shame.|en
1200|40|16|16|願一切尋求你的，因你高興歡喜！願那些喜愛你救恩的，常說：當尊耶和華為大！|zh
1201|40|16|16|Let all those who are looking for you be glad and have joy in you; let the lovers of your salvation ever say, May the Lord be great.|en
1202|40|17|17|但我是困苦窮乏的，主仍顧念我；你是幫助我的，搭救我的。神啊，求你不要耽延！|zh
1203|40|17|17|Though I am poor and in need, the Lord has me in mind; you are my help and my saviour; let there be no waiting, O my God.|en
1204|41|1|1|（大衛的詩，交與伶長。）眷顧貧窮的有福了！他遭難的日子，耶和華必搭救他。|zh
1205|41|1|1|- To the chief music-maker. A Psalm. Of David. - Happy is the man who gives thought to the poor; the Lord will be his saviour in the time of trouble.|en
1206|41|2|2|耶和華必保全他，使他存活；他必在地上享福。求你不要把他交給仇敵，遂其所願。|zh
1207|41|2|2|The Lord will keep him safe, and give him life; the Lord will let him be a blessing on the earth, and will not give him into the hand of his haters.|en
1208|41|3|3|他病重在榻，耶和華必扶持他；他在病中，你必給他鋪床。|zh
1209|41|3|3|The Lord will be his support on his bed of pain: by you will all his grief be turned to strength.|en
1210|41|4|4|我曾說：耶和華啊，求你憐恤我，醫治我！因為我得罪了你。|zh
1211|41|4|4|I said, Lord, have mercy on me; make my soul well, because my faith is in you.|en
1212|41|5|5|我的仇敵用惡言議論我說：他幾時死，他的名才滅亡呢？|zh
1213|41|5|5|My haters say evil against me, When will he be dead, and his name come to an end?|en
1214|41|6|6|他來看我就說假話；他心存奸惡，走到外邊才說出來。|zh
1215|41|6|6|If one comes to see me, deceit is in his heart; he keeps a store of evil, which he makes public in every place.|en
1216|41|7|7|一切恨我的，都交頭接耳地議論我；他們設計要害我。|zh
1217|41|7|7|All my haters are talking secretly together against me; they are designing my downfall.|en
1218|41|8|8|他們說：有怪病貼在他身上；他已躺臥，必不能再起來。|zh
1219|41|8|8|They say, He has an evil disease, which will not let him go: and now that he is down he will not get up again.|en
1220|41|9|9|連我知己的朋友，我所倚靠、吃過我飯的也用腳踢我。|zh
1221|41|9|9|Even my dearest friend, in whom I had faith, who took bread with me, is turned against me.|en
1222|41|10|10|耶和華啊，求你憐恤我，使我起來，好報復他們！|zh
1223|41|10|10|But you, O Lord, have mercy on me, lifting me up, so that I may give them their punishment.|en
1224|41|11|11|因我的仇敵不得向我誇勝，我從此便知道你喜愛我。|zh
1225|41|11|11|By this I see that you have pleasure in me, because my hater does not overcome me.|en
1226|41|12|12|你因我純正就扶持我，使我永遠站在你的面前。|zh
1227|41|12|12|And as for me, you are my support in my righteousness, giving me a place before your face for ever.|en
1228|41|13|13|耶和華─以色列的神是應當稱頌的，從亙古直到永遠。阿們！阿們！|zh
1229|41|13|13|May the Lord God of Israel be praised, through eternal days and for ever. So be it. So be it.|en
1230|42|1|1|（可拉後裔的訓誨詩，交與伶長。）神啊，我的心切慕你，如鹿切慕溪水。|zh
1231|42|1|1|- To the chief music-maker. Maschil. Of the sons of Korah. - Like the desire of the roe for the water-streams, so is my soul's desire for you, O God.|en
1232|42|2|2|我的心渴想神，就是永生神；我幾時得朝見　神呢？|zh
1233|42|2|2|My soul is dry for need of God, the living God; when may I come and see the face of God?|en
1234|42|3|3|我晝夜以眼淚當飲食；人不住地對我說：你的神在哪裡呢？|zh
1235|42|3|3|My tears have been my food day and night, while they keep saying to me, Where is your God?|en
1236|42|4|4|我從前與眾人同往，用歡呼稱讚的聲音領他們到神的殿裡，大家守節。我追想這些事，我的心極其悲傷。|zh
1237|42|4|4|Let my soul be overflowing with grief when these things come back to my mind, how I went in company to the house of God, with the voice of joy and praise, with the song of those who were keeping the feast.|en
1238|42|5|5|我的心哪，你為何憂悶？為何在我裡面煩躁？應當仰望神，因他笑臉幫助我；我還要稱讚他。|zh
1239|42|5|5|Why are you crushed down, O my soul? and why are you troubled in me? put your hope in God; for I will again give him praise who is my help and my God.|en
1240|42|6|6|我的神啊，我的心在我裡面憂悶，所以我從約但地，從黑門嶺，從米薩山記念你。|zh
1241|42|6|6|My soul is crushed down in me, so I will keep you in mind; from the land of Jordan and of the Hermons, from the hill Mizar.|en
1242|42|7|7|你的瀑布發聲，深淵就與深淵響應；你的波浪洪濤漫過我身。|zh
1243|42|7|7|Deep is sounding to deep at the noise of your waterfalls; all your waves have gone rolling over me.|en
1244|42|8|8|白晝，耶和華必向我施慈愛；黑夜，我要歌頌禱告賜我生命的神。|zh
1245|42|8|8|But the Lord will send his mercy in the daytime, and in the night his song will be with me, a prayer to the God of my life.|en
1246|42|9|9|我要對神─我的磐石說：你為何忘記我呢？我為何因仇敵的欺壓時常哀痛呢？|zh
1247|42|9|9|I will say to God my Rock, Why have you let me go from your memory? why do I go in sorrow because of the attacks of my haters?|en
1248|42|10|10|我的敵人辱罵我，好像打碎我的骨頭，不住地對我說：你的神在哪裡呢？|zh
1249|42|10|10|The cruel words of my haters are like a crushing of my bones; when they say to me every day, Where is your God?|en
1250|42|11|11|我的心哪，你為何憂悶？為何在我裡面煩躁？應當仰望神，因我還要稱讚他。他是我臉上的光榮（原文是幫助），是我的　神。|zh
1251|42|11|11|Why are you crushed down, O my soul? and why are you troubled in me? put your hope in God; for I will again give him praise who is my help and my God.|en
1252|43|1|1|神啊，求你伸我的冤，向不虔誠的國為我辨屈；求你救我脫離詭詐不義的人。|zh
1253|43|1|1|Be my judge, O God, supporting my cause against a nation without religion; O keep me from the false and evil man.|en
1254|43|2|2|因為你是賜我力量的神，為何丟棄我呢？我為何因仇敵的欺壓時常哀痛呢？|zh
1255|43|2|2|You are the God of my strength; why have you put me from you? why do I go in sorrow because of the attacks of my haters?|en
1256|43|3|3|求你發出你的亮光和真實，好引導我，帶我到你的聖山，到你的居所！|zh
1257|43|3|3|O send out your light and your true word; let them be my guide: let them take me to your holy hill, and to your tents.|en
1258|43|4|4|我就走到神的祭壇，到我最喜樂的神那裡。神啊，我的　神，我要彈琴稱讚你！|zh
1259|43|4|4|Then I will go up to the altar of God, to the God of my joy; I will be glad and give praise to you on an instrument of music, O God, my God.|en
1260|43|5|5|我的心哪，你為何憂悶？為何在我裡面煩躁？應當仰望神，因我還要稱讚他。他是我臉上的光榮（原文是幫助），是我的　神。|zh
1261|43|5|5|Why are you crushed down, O my soul? and why are you troubled in me? put your hope in God, for I will again give him praise who is my help and my God.|en
1262|44|1|1|（可拉後裔的訓誨詩，交與伶長。）神啊，你在古時，我們列祖的日子所行的事，我們親耳聽見了；我們的列祖也給我們述說過。|zh
1263|44|1|1|- To the chief music-maker. Of the sons of Korah Maschil. - It has come to our ears, O God, our fathers have given us the story, of the works which you did in their days, in the old times,|en
1264|44|2|2|你曾用手趕出外邦人，卻栽培了我們列祖；你苦待列邦，卻叫我們列祖發達。|zh
1265|44|2|2|Uprooting the nations with your hand, and planting our fathers in their place; cutting down the nations, but increasing the growth of your people.|en
1266|44|3|3|因為他們不是靠自己的刀劍得地土，也不是靠自己的膀臂得勝，乃是靠你的右手、你的膀臂，和你臉上的亮光，因為你喜悅他們。|zh
1267|44|3|3|For they did not make the land theirs by their swords, and it was not their arms which kept them safe; but your right hand, and your arm, and the light of your face, because you had pleasure in them.|en
1268|44|4|4|神啊，你是我的王；求你出令使雅各得勝。|zh
1269|44|4|4|You are my King and my God; ordering salvation for Jacob.|en
1270|44|5|5|我們靠你要推倒我們的敵人，靠你的名要踐踏那起來攻擊我們的人。|zh
1271|44|5|5|Through you will we overcome our haters; by your name will they be crushed under our feet who are violent against us.|en
1272|44|6|6|因為，我必不靠我的弓；我的刀也不能使我得勝。|zh
1273|44|6|6|I will not put faith in my bow, my sword will not be my salvation.|en
1274|44|7|7|惟你救了我們脫離敵人，使恨我們的人羞愧。|zh
1275|44|7|7|But it is you who have been our saviour from those who were against us, and have put to shame those who had hate for us.|en
1276|44|8|8|我們終日因神誇耀，還要永遠稱謝你的名。（細拉）|zh
1277|44|8|8|Our pride is in God at all times, to his name we give praise for ever. (Selah.)|en
1278|44|9|9|但如今你丟棄了我們，使我們受辱，不和我們的軍兵同去。|zh
1279|44|9|9|But now you have sent us away from you, and put us to shame; you do not go out with our armies.|en
1280|44|10|10|你使我們向敵人轉身退後；那恨我們的人任意搶奪。|zh
1281|44|10|10|Because of this we are turned back by the attacker: those who have hate for us take our goods for themselves.|en
1282|44|11|11|你使我們當作快要被吃的羊，把我們分散在列邦中。|zh
1283|44|11|11|You have made us like sheep which are taken for meat; we are put to flight among the nations.|en
1284|44|12|12|你賣了你的子民也不賺利，所得的價值並不加添你的資財。|zh
1285|44|12|12|You let your people go for nothing; your wealth is not increased by their price.|en
1286|44|13|13|你使我們受鄰國的羞辱，被四圍的人嗤笑譏刺。|zh
1287|44|13|13|You have made us to be looked down on by our neighbours, we are laughed at and shamed by those who are round about us.|en
1288|44|14|14|你使我們在列邦中作了笑談，使眾民向我們搖頭。|zh
1289|44|14|14|Our name is a word of shame among the nations, a sign for the shaking of heads among the peoples.|en
1290|44|15|15|我的凌辱終日在我面前，我臉上的羞愧將我遮蔽，|zh
1291|44|15|15|My downfall is ever before me, and I am covered with the shame of my face;|en
1292|44|16|16|都因那辱罵毀謗人的聲音，又因仇敵和報仇人的緣故。|zh
1293|44|16|16|Because of the voice of him who says sharp and bitter words; because of the hater and him who is the instrument of punishment.|en
1294|44|17|17|這都臨到我們身上，我們卻沒有忘記你，也沒有違背你的約。|zh
1295|44|17|17|All this has come on us, but still we have kept you in our memory; and we have not been false to your word.|en
1296|44|18|18|我們的心沒有退後；我們的腳也沒有偏離你的路。|zh
1297|44|18|18|Our hearts have not gone back, and our steps have not been turned out of your way;|en
1298|44|19|19|你在野狗之處壓傷我們，用死蔭遮蔽我們。|zh
1299|44|19|19|Though you have let us be crushed in the place of jackals, though we are covered with darkest shade.|en
1300|44|20|20|倘若我們忘了神的名，或向別神舉手，|zh
1301|44|20|20|If the name of our God has gone out of our minds, or if our hands have been stretched out to a strange god,|en
1302|44|21|21|神豈不鑒察這事麼？因為他曉得人心裡的隱秘。|zh
1303|44|21|21|Will not God make search for it? for he sees the secrets of the heart.|en
1304|44|22|22|我們為你的緣故終日被殺；人看我們如將宰的羊。|zh
1305|44|22|22|Truly, because of you we are put to death every day; we are numbered like sheep for destruction.|en
1306|44|23|23|主啊，求你睡醒，為何儘睡呢？求你興起，不要永遠丟棄我們！|zh
1307|44|23|23|Why are you sleeping, O Lord? awake! and come to our help, do not give us up for ever.|en
1308|44|24|24|你為何掩面，不顧我們所遭的苦難和所受的欺壓？|zh
1309|44|24|24|Why is your face covered, and why do you give no thought to our trouble and our cruel fate?|en
1310|44|25|25|我們的性命伏於塵土；我們的肚腹緊貼地面。|zh
1311|44|25|25|For our souls are crushed down to the dust: our bodies are stretched out on the earth.|en
1312|44|26|26|求你起來幫助我們！憑你的慈愛救贖我們！|zh
1313|44|26|26|Up! and come to our help, and give us salvation because of your mercy.|en
1314|45|1|1|（可拉後裔的訓誨詩，又是愛慕歌，交與伶長。調用百合花。）我心裡湧出美辭；我論到我為王做的事，我的舌頭是快手筆。|zh
