|chapter|sec|no|content|lang
267|5|16|16|Then this same Sheshbazzar came and put the house of God in Jerusalem on its bases: and from that time till now the building has been going on, but it is still not complete.|en
268|5|17|17|現在王若以為美，請察巴比倫王的府庫，看古列王降旨允准在耶路撒冷建造神的殿沒有，王的心意如何？請降旨曉諭我們。」|zh
269|5|17|17|So now, if it seems good to the king, let search be made in the king's store-house at Babylon, to see if it is true that an order was given by Cyrus the king for the building of this house of God at Jerusalem, and let the king send us word of his pleasure in connection with this business.|en
270|6|1|1|於是大利烏王降旨，要尋察典籍庫內，就是在巴比倫藏寶物之處；|zh
271|6|1|1|Then Darius the king gave an order and a search was made in the house of the records, where the things of value were stored up in Babylon.|en
272|6|2|2|在瑪代省亞馬他城的宮內尋得一卷，其中記著說：|zh
273|6|2|2|And at Achmetha, in the great house of the king in the land of Media, they came across a roll, in which this statement was put on record:|en
274|6|3|3|古列王元年，他降旨論到耶路撒冷神的殿，要建造這殿為獻祭之處，堅立殿的根基。殿高六十肘，寬六十肘，|zh
275|6|3|3|In the first year of Cyrus the king, Cyrus the king made an order: In connection with the house of God at Jerusalem, let the house be put up, the place where they make offerings, and let the earth for the bases be put in place; let it be sixty cubits high and sixty cubits wide;|en
276|6|4|4|用三層大石頭，一層新木頭，經費要出於王庫；|zh
277|6|4|4|With three lines of great stones and one line of new wood supports; and let the necessary money be given out of the king's store-house;|en
278|6|5|5|並且神殿的金銀器皿，就是尼布甲尼撒從耶路撒冷的殿中掠到巴比倫的，要歸還帶到耶路撒冷的殿中，各按原處放在神的殿裡。|zh
279|6|5|5|And let the gold and silver vessels from the house of God, which Nebuchadnezzar took from the Temple at Jerusalem to Babylon, be given back and taken again to the Temple at Jerusalem, every one in its place, and put them in the house of God.|en
280|6|6|6|「現在河西的總督達乃和示他波斯乃，並你們的同黨，就是住河西的亞法薩迦人，你們當遠離他們。|zh
281|6|6|6|So now, Tattenai, ruler of the land across the river, and Shethar-bozenai and your people the Apharsachites across the river, keep far from that place:|en
282|6|7|7|不要攔阻神殿的工作，任憑猶大人的省長和猶大人的長老在原處建造神的這殿。|zh
283|6|7|7|Let the work of this house of God go on; let the ruler of the Jews and their responsible men put up this house of God in its place.|en
284|6|8|8|我又降旨，吩咐你們向猶大人的長老為建造神的殿當怎樣行，就是從河西的款項中，急速撥取貢銀作他們的經費，免得耽誤工作。|zh
285|6|8|8|Further, I give orders as to what you are to do for the responsible men of the Jews in connection with the building of this house of God: that from the king's wealth, that is, from the taxes got together in the land over the river, the money needed is to be given to these men readily, so that their work may not be stopped.|en
286|6|9|9|他們與天上的神獻燔祭所需用的公牛犢、公綿羊、綿羊羔，並所用的麥子、鹽、酒、油，都要照耶路撒冷祭司的話，每日供給他們，不得有誤；|zh
287|6|9|9|And whatever they have need of, young oxen and sheep and lambs, for burned offerings to the God of heaven, grain, salt, wine, and oil, whatever the priests in Jerusalem say is necessary, is to be given to them day by day regularly:|en
288|6|10|10|好叫他們獻馨香的祭給天上的神，又為王和王眾子的壽命祈禱。|zh
289|6|10|10|So that they may make offerings of a sweet smell to the God of heaven, with prayers for the life of the king and of his sons.|en
290|6|11|11|我再降旨，無論誰更改這命令，必從他房屋中拆出一根梁來，把他舉起，懸在其上，又使他的房屋成為糞堆。|zh
291|6|11|11|And I have given orders that if anyone makes any change in this word, one of the supports is to be pulled out of his house, and he is to be lifted up and fixed to it; and his house is to be made waste for this;|en
292|6|12|12|若有王和民伸手更改這命令，拆毀這殿，願那使耶路撒冷的殿作為他名居所的神將他們滅絕。我─大利烏降這旨意，當速速遵行。」|zh
293|6|12|12|And may the God who has made it a resting-place for his name send destruction on all kings and peoples whose hands are outstretched to make any change in this or to do damage to this house of God at Jerusalem. I, Darius, have given this order, let it be done with all care.|en
294|6|13|13|於是，河西總督達乃和示他•波斯乃，並他們的同黨，因大利烏王所發的命令，就急速遵行。|zh
295|6|13|13|Then Tattenai, the ruler across the river, and Shethar-bozenai and their people, because of the order given by King Darius, did as he had said with all care.|en
296|6|14|14|猶大長老因先知哈該和易多的孫子撒迦利亞所說勸勉的話就建造這殿，凡事亨通。他們遵著以色列神的命令和波斯王古列、大利烏、亞達薛西的旨意，建造完畢。|zh
297|6|14|14|And the responsible men of the Jews went on with their building, and did well, helped by the teaching of Haggai the prophet and Zechariah, the son of Iddo. They went on building till it was complete, in keeping with the word of the God of Israel, and the orders given by Cyrus, and Darius, and Artaxerxes, king of Persia.|en
298|6|15|15|大利烏王第六年，亞達月初三日，這殿修成了。|zh
299|6|15|15|And the building of this house was complete on the third day of the month Adar, in the sixth year of the rule of Darius the king.|en
300|6|16|16|以色列的祭司和利未人，並其餘被擄歸回的人都歡歡喜喜地行奉獻神殿的禮。|zh
301|6|16|16|And the children of Israel, the priests and the Levites, and the rest of those who had come back, kept the feast of the opening of this house of God with joy.|en
302|6|17|17|行奉獻神殿的禮就獻公牛一百隻，公綿羊二百隻，綿羊羔四百隻，又照以色列支派的數目獻公山羊十二隻，為以色列眾人作贖罪祭；|zh
303|6|17|17|And they gave as offerings at the opening of this house of God a hundred oxen, two hundred sheep, four hundred lambs; and for a sin-offering for all Israel, twelve he-goats, being the number of the tribes of Israel.|en
304|6|18|18|且派祭司和利未人按著班次在耶路撒冷事奉神，是照摩西律法書上所寫的。|zh
305|6|18|18|And they put the priests in their divisions and the Levites in their order, for the worship of God at Jerusalem; as it is recorded in the book of Moses.|en
306|6|19|19|正月十四日，被擄歸回的人守逾越節。|zh
307|6|19|19|And the children of Israel who had come back kept the Passover on the fourteenth day of the first month.|en
308|6|20|20|原來，祭司和利未人一同自潔，無一人不潔淨。利未人為被擄歸回的眾人和他們的弟兄眾祭司，並為自己宰逾越節的羊羔。|zh
309|6|20|20|For the priests and the Levites had made themselves clean together; they were all clean: and they put the Passover lamb to death for all those who had come back, and for their brothers the priests and for themselves.|en
310|6|21|21|從擄到之地歸回的以色列人和一切除掉所染外邦人污穢、歸附他們、要尋求耶和華─以色列神的人都吃這羊羔，|zh
311|6|21|21|And the children of Israel, who had come back, and all those who were joined to them, after separating themselves from the evil ways of the people of the land to become the servants of the Lord, the God of Israel, took food together,|en
312|6|22|22|歡歡喜喜地守除酵節七日；因為耶和華使他們歡喜，又使亞述王的心轉向他們，堅固他們的手，作以色列神殿的工程。|zh
313|6|22|22|And kept the feast of unleavened bread for seven days with joy: for the Lord had made them full of joy, by turning the heart of the king of Assyria to them to give them help in the work of the house of God, the God of Israel.|en
314|7|1|1|這事以後，波斯王亞達薛西年間，有個以斯拉，他是西萊雅的兒子，西萊雅是亞撒利雅的兒子，亞撒利雅是希勒家的兒子，|zh
315|7|1|1|Now after these things, when Artaxerxes was king of Persia, Ezra, the son of Seraiah, the son of Azariah, the son of Hilkiah,|en
316|7|2|2|希勒家是沙龍的兒子，沙龍是撒督的兒子，撒督是亞希突的兒子，|zh
317|7|2|2|The son of Shallum, the son of Zadok, the son of Ahitub,|en
318|7|3|3|亞希突是亞瑪利雅的兒子，亞瑪利雅是亞撒利雅的兒子，亞撒利雅是米拉約的兒子，|zh
319|7|3|3|The son of Amariah, the son of Azariah, the son of Meraioth,|en
320|7|4|4|米拉約是西拉希雅的兒子，西拉希雅是烏西的兒子，烏西是布基的兒子，|zh
321|7|4|4|The son of Zerahiah, the son of Uzzi, the son of Bukki,|en
322|7|5|5|布基是亞比書的兒子，亞比書是非尼哈的兒子，非尼哈是以利亞撒的兒子，以利亞撒是大祭司亞倫的兒子。|zh
323|7|5|5|The son of Abishua, the son of Phinehas, the son of Eleazar, the son of Aaron the chief priest:|en
324|7|6|6|這以斯拉從巴比倫上來，他是敏捷的文士，通達耶和華─以色列神所賜摩西的律法書。王允准他一切所求的，是因耶和華─他　神的手幫助他。|zh
325|7|6|6|This Ezra went up from Babylon; and he was a scribe, expert in the law of Moses which the Lord, the God of Israel, had given: and the king, moved by the Lord his God, gave him whatever he made request for.|en
326|7|7|7|亞達薛西王第七年，以色列人、祭司、利未人、歌唱的、守門的、尼提寧，有上耶路撒冷的。|zh
327|7|7|7|And some of the children of Israel went up, with some of the priests and the Levites and the music-makers and the door-keepers and the Nethinim, to Jerusalem, in the seventh year of Artaxerxes the king.|en
328|7|8|8|王第七年五月，以斯拉到了耶路撒冷。|zh
329|7|8|8|And he came to Jerusalem in the fifth month, in the seventh year of the king's rule.|en
330|7|9|9|正月初一日，他從巴比倫起程；因他神施恩的手幫助他，五月初一日就到了耶路撒冷。|zh
331|7|9|9|For, starting his journey from Babylon on the first day of the first month, he came to Jerusalem on the first day of the fifth month, by the good help of his God.|en
332|7|10|10|以斯拉定志考究遵行耶和華的律法，又將律例典章教訓以色列人。|zh
333|7|10|10|For Ezra had given his mind to learning the law of the Lord and doing it, and to teaching his rules and decisions in Israel.|en
334|7|11|11|祭司以斯拉是通達耶和華誡命和賜以色列之律例的文士。亞達薛西王賜給他們諭旨，上面寫著說：|zh
335|7|11|11|Now this is a copy of the letter which King Artaxerxes gave to Ezra, the priest and the scribe, who put into writing the words of the orders of the Lord, and of his rules for Israel:|en
336|7|12|12|「諸王之王亞達薛西，達於祭司以斯拉通達天上神律法大德的文士，云云。|zh
337|7|12|12|Artaxerxes, king of kings, to Ezra the priest, scribe of the law of the God of heaven, all peace;|en
338|7|13|13|住在我國中的以色列人、祭司、利未人，凡甘心上耶路撒冷去的，我降旨准他們與你同去。|zh
339|7|13|13|And now it is my order that all those of the people of Israel, and their priests and Levites in my kingdom, who are ready and have a desire to go to Jerusalem, are to go with you.|en
340|7|14|14|王與七個謀士既然差你去，照你手中神的律法書察問猶大和耶路撒冷的景況；|zh
341|7|14|14|Because you are sent by the king and his seven wise men, to get knowledge about Judah and Jerusalem, as you are ordered by the law of your God which is in your hand;|en
342|7|15|15|又帶金銀，就是王和謀士甘心獻給住耶路撒冷、以色列神的，|zh
343|7|15|15|And to take with you the silver and gold freely offered by the king and his wise men to the God of Israel, whose Temple is in Jerusalem,|en
344|7|16|16|並帶你在巴比倫全省所得的金銀，和百姓、祭司樂意獻給耶路撒冷─他們神殿的禮物。|zh
345|7|16|16|As well as all the silver and gold which you get from the land of Babylon, together with the offering of the people and of the priests, freely given for the house of their God, which is in Jerusalem:|en
346|7|17|17|所以你當用這金銀，急速買公牛、公綿羊、綿羊羔，和同獻的素祭奠祭之物，獻在耶路撒冷─你們神殿的壇上。|zh
347|7|17|17|So with this money get with care oxen, sheep, and lambs, with their meal offerings and their drink offerings, to be offered on the altar of the house of your God, which is in Jerusalem.|en
348|7|18|18|剩下的金銀，你和你的弟兄看著怎樣好，就怎樣用，總要遵著你們神的旨意。|zh
349|7|18|18|And whatever seems right to you and to your brothers to do with the rest of the silver and gold, that do, as may be pleasing to your God.|en
350|7|19|19|所交給你神殿中使用的器皿，你要交在耶路撒冷神面前。|zh
351|7|19|19|And the vessels which have been given to you for the uses of the house of your God, you are to give to the God of Jerusalem.|en
352|7|20|20|你神殿裡若再有需用的經費，你可以從王的府庫裡支取。|zh
353|7|20|20|And whatever more is needed for the house of your God, and which you may have to give, take it from the king's store-house.|en
354|7|21|21|「我─亞達薛西王又降旨與河西的一切庫官，說：『通達天上神律法的文士祭司以斯拉，無論向你們要甚麼，你們要速速地備辦，|zh
355|7|21|21|And I, even I, Artaxerxes the king, now give orders to all keepers of the king's money across the river, that whatever Ezra the priest, the scribe of the law of the God of heaven, may have need of from you, is to be done with all care,|en
356|7|22|22|就是銀子直到一百他連得，麥子一百柯珥，酒一百罷特，油一百罷特，鹽不計其數，也要給他。|zh
357|7|22|22|Up to a hundred talents of silver, a hundred measures of grain, a hundred measures of wine, and a hundred measures of oil, and salt without measure.|en
358|7|23|23|凡天上之神所吩咐的，當為天上神的殿詳細辦理。為何使忿怒臨到王和王眾子的國呢？|zh
359|7|23|23|Whatever is ordered by the God of heaven, let it be done completely for the house of the God of heaven; so that there may not be wrath against the kingdom of the king and his sons.|en
360|7|24|24|我又曉諭你們，至於祭司、利未人、歌唱的、守門的，和尼提寧，並在神殿當差的人，不可叫他們進貢，交課，納稅。』|zh
361|7|24|24|In addition, we make it clear to you, that it will be against the law to put any tax or payment in goods or forced payment on any of the priests or Levites, the music-makers, door-keepers, Nethinim, or any servants of this house of God.|en
362|7|25|25|「以斯拉啊，要照著你神賜你的智慧，將所有明白你神律法的人立為士師、審判官，治理河西的百姓，使他們教訓一切不明白神律法的人。|zh
363|7|25|25|And you, Ezra, by the wisdom of your God which is in you, are to put rulers and judges to have authority over all the people across the river who have knowledge of the laws of your God; and you are to give teaching to him who has no knowledge of them.|en
364|7|26|26|凡不遵行你神律法和王命令的人就當速速定他的罪，或治死，或充軍，或抄家，或囚禁。」|zh
365|7|26|26|And if anyone does not keep the law of your God and the law of the king, take care that punishment is given to him, by death or by driving him from his country or by taking away his goods or by putting him in prison.|en
366|7|27|27|以斯拉說：耶和華─我們列祖的神是應當稱頌的！因他使王起這心意修飾耶路撒冷耶和華的殿，|zh
367|7|27|27|Praise be to the Lord, the God of our fathers, who has put such a thing into the heart of the king, to make fair the house of the Lord which is in Jerusalem;|en
368|7|28|28|又在王和謀士，並大能的軍長面前施恩於我。因耶和華─我神的手幫助我，我就得以堅強，從以色列中招聚首領，與我一同上來。|zh
369|7|28|28|And has given mercy to me before the king and his government and before all the king's great captains. And I was made strong by the hand of the Lord my God which was on me, and I got together out of Israel chief men to go up with me.|en
370|8|1|1|當亞達薛西王年間，同我從巴比倫上來的人，他們的族長和他們的家譜記在下面：|zh
371|8|1|1|Now these are the heads of families who were listed of those who went up with me from Babylon, when Artaxerxes was king.|en
372|8|2|2|屬非尼哈的子孫有革順；屬以他瑪的子孫有但以理；屬大衛的子孫有哈突；|zh
373|8|2|2|Of the sons of Phinehas, Gershom; of the sons of Ithamar, Daniel; of the sons of David, Hattush;|en
374|8|3|3|屬巴錄的後裔，就是示迦尼的子孫有撒迦利亞，同著他，按家譜計算，男丁一百五十人；|zh
375|8|3|3|Of the sons of Shecaniah; of the sons of Parosh, Zechariah; and with him were listed a hundred and fifty males.|en
376|8|4|4|屬巴哈•摩押的子孫有西拉希雅的兒子以利約乃，同著他有男丁二百；|zh
377|8|4|4|Of the sons of Pahath-moab, Eliehoenai, the son of Zerahiah; and with him two hundred males.|en
378|8|5|5|屬示迦尼的子孫有雅哈悉的兒子，同著他有男丁三百；|zh
379|8|5|5|Of the sons of Shecaniah, the son of Jahaziel; and with him three hundred males.|en
380|8|6|6|屬亞丁的子孫有約拿單的兒子以別，同著他有男丁五十；|zh
381|8|6|6|And of the sons of Adin, Ebed, the son of Jonathan; and with him fifty males.|en
382|8|7|7|屬以攔的子孫有亞他利雅的兒子耶篩亞，同著他有男丁七十；|zh
383|8|7|7|And of the sons of Elam, Jeshaiah; the son of Athaliah; and with him seventy males.|en
384|8|8|8|屬示法提雅的子孫有米迦勒的兒子西巴第雅，同著他有男丁八十；|zh
385|8|8|8|And of the sons of Shephatiah, Zebadiah, the son of Michael; and with him eighty males.|en
386|8|9|9|屬約押的子孫有耶歇的兒子俄巴底亞，同著他有男丁二百一十八；|zh
387|8|9|9|Of the sons of Joab, Obadiah, the son of Jehiel; and with him two hundred and eighteen males.|en
388|8|10|10|屬示羅密的子孫有約細斐的兒子，同著他有男丁一百六十；|zh
389|8|10|10|And of the sons of Shelomith, the son of Josiphiah; and with him a hundred and sixty males.|en
390|8|11|11|屬比拜的子孫有比拜的兒子撒迦利亞，同著他有男丁二十八；|zh
391|8|11|11|And of the sons of Bebai, Zechariah, the son of Bebai; and with him twenty-eight males.|en
392|8|12|12|屬押甲的子孫有哈加坦的兒子約哈難，同著他有男丁一百一十；|zh
393|8|12|12|And of the sons of Azgad, Johanan, the son of Hakkatan; and with him a hundred and ten males.|en
394|8|13|13|屬亞多尼干的子孫，就是末尾的，他們的名字是以利法列、耶利、示瑪雅，同著他們有男丁六十；|zh
395|8|13|13|And of the sons of Adonikam, the last, whose names were Eliphelet, Jeuel, and Shemaiah; and with them sixty males.|en
396|8|14|14|屬比革瓦伊的子孫有烏太和撒布，同著他們有男丁七十。|zh
397|8|14|14|And of the sons of Bigvai, Uthai and Zabbud; and with them seventy males.|en
398|8|15|15|我招聚這些人在流入亞哈瓦的河邊，我們在那裡住了三日。我查看百姓和祭司，見沒有利未人在那裡，|zh
399|8|15|15|And I made them come together by the river flowing to Ahava; and we were there in tents for three days: and after viewing the people and the priests I saw that no sons of Levi were there.|en
400|8|16|16|就召首領以利以謝、亞列、示瑪雅、以利拿單、雅立、以利拿單、拿單、撒迦利亞、米書蘭，又召教習約雅立和以利拿單。|zh
401|8|16|16|Then I sent for Eliezer and Ariel and Shemaiah and Elnathan Jarib and Elnathan and Nathan and Zechariah and Meshullam, all responsible men; and for Joiarib and Elnathan, who were wise men.|en
402|8|17|17|我打發他們往迦西斐雅地方去見那裡的首領易多，又告訴他們當向易多和他的弟兄尼提寧說甚麼話叫他們為我們神的殿帶使用的人來。|zh
403|8|17|17|And I sent them to Iddo the chief at the place Casiphia, and gave them orders what to say to Iddo and his brothers the Nethinim at the place Casiphia, so that they might come back to us with men to do the work of the house of our God.|en
404|8|18|18|蒙我們神施恩的手幫助我們，他們在以色列的曾孫、利未的孫子、抹利的後裔中帶一個通達人來；還有示利比和他的眾子與弟兄共一十八人。|zh
405|8|18|18|And by the help of our God they got for us Ish-sechel, one of the sons of Mahli, the son of Levi, the son of Israel; and Sherebiah with his sons and brothers, eighteen;|en
406|8|19|19|又有哈沙比雅，同著他有米拉利的子孫耶篩亞，並他的眾子和弟兄共二十人。|zh
407|8|19|19|And Hashabiah, and with him Jeshaiah of the sons of Merari, his brothers and their sons, twenty;|en
408|8|20|20|從前大衛和眾首領派尼提寧服事利未人，現在從這尼提寧中也帶了二百二十人來，都是按名指定的。|zh
409|8|20|20|And of the Nethinim, to whom David and the captains had given the work of helping the Levites, two hundred and twenty Nethinim, all of them specially named.|en
410|8|21|21|那時，我在亞哈瓦河邊宣告禁食，為要在我們神面前克苦己心，求他使我們和婦人孩子，並一切所有的，都得平坦的道路。|zh
411|8|21|21|Then I gave orders for a time of going without food, there by the river Ahava, so that we might make ourselves low before our God in prayer, requesting from him a straight way for us and for our little ones and for all our substance.|en
412|8|22|22|我求王撥步兵馬兵幫助我們抵擋路上的仇敵，本以為羞恥；因我曾對王說：「我們神施恩的手必幫助一切尋求他的；但他的能力和忿怒必攻擊一切離棄他的。」|zh
413|8|22|22|For I would not, for shame, make request to the king for a band of armed men and horsemen to give us help against those who might make attacks on us on the way: for we had said to the king, The hand of our God is on his servants for good, but his power and his wrath are against all those who are turned away from him.|en
414|8|23|23|所以我們禁食祈求我們的神，他就應允了我們。|zh
415|8|23|23|So we went without food, requesting our God for this: and his ear was open to our prayer.|en
416|8|24|24|我分派祭司長十二人，就是示利比、哈沙比雅，和他們的弟兄十人，|zh
417|8|24|24|So I put on one side twelve of the chiefs of the priests, Sherebiah, Hashabiah, and ten of their brothers with them,|en
418|8|25|25|將王和謀士、軍長，並在那裡的以色列眾人為我們神殿所獻的金銀和器皿，都秤了交給他們。|zh
419|8|25|25|And gave to them by weight the silver and the gold and the vessels, all the offering for the house of our God which the king and his wise men and his captains and all Israel there present had given:|en
420|8|26|26|我秤了交在他們手中的銀子有六百五十他連得；銀器重一百他連得；金子一百他連得；|zh
421|8|26|26|Measuring into their hands six hundred and fifty talents of silver, and silver vessels, a hundred talents' weight, and a hundred talents of gold,|en
422|8|27|27|金碗二十個，重一千達利克；上等光銅的器皿兩個，寶貴如金。|zh
423|8|27|27|And twenty gold basins, of a thousand darics, and two vessels of the best bright brass, equal in value to gold.|en
424|8|28|28|我對他們說：你們歸耶和華為聖，器皿也為聖；金銀是甘心獻給耶和華─你們列祖之神的。|zh
425|8|28|28|And I said to them, You are holy to the Lord and the vessels are holy: and the silver and the gold are an offering freely given to the Lord, the God of your fathers.|en
426|8|29|29|你們當警醒看守，直到你們在耶路撒冷耶和華殿的庫內，在祭司長和利未族長，並以色列的各族長面前過了秤。」|zh
427|8|29|29|Take care of them and keep them, till you put them on the scales before the chiefs of the priests and the Levites and the chiefs of the families of Israel, in Jerusalem, in the rooms of the house of the Lord.|en
428|8|30|30|於是，祭司、利未人按著分量接受金銀和器皿，要帶到耶路撒冷我們神的殿裡。|zh
429|8|30|30|So the priests and the Levites took the weight of silver and gold and the vessels, to take them to Jerusalem into the house of our God.|en
430|8|31|31|正月十二日，我們從亞哈瓦河邊起行，要往耶路撒冷去。我們神的手保佑我們，救我們脫離仇敵和路上埋伏之人的手。|zh
431|8|31|31|Then we went away from the river of Ahava on the twelfth day of the first month, to go to Jerusalem; and the hand of our God was on us, and he gave us salvation from our haters and those who were waiting to make an attack on us by the way.|en
432|8|32|32|我們到了耶路撒冷，在那裡住了三日。|zh
433|8|32|32|And we came to Jerusalem and were there for three days.|en
434|8|33|33|第四日，在我們神的殿裡把金銀和器皿都秤了，交在祭司烏利亞的兒子米利末的手中。同著他有非尼哈的兒子以利亞撒，還有利未人耶書亞的兒子約撒拔和賓內的兒子挪亞底。|zh
435|8|33|33|And on the fourth day, the silver and the gold and the vessels were measured out by weight in the house of our God into the hands of Meremoth, the son of Uriah, the priest; and with him was Eleazar, the son of Phinehas; and with them were Jozabad, the son of Jeshua, and Noadiah, the son of Binnui, the Levites;|en
436|8|34|34|當時都點了數目，按著分量寫在冊上。|zh
437|8|34|34|All was handed over by number and by weight: and the weight was put on record at that time.|en
438|8|35|35|從擄到之地歸回的人向以色列的神獻燔祭，就是為以色列眾人獻公牛十二隻，公綿羊九十六隻，綿羊羔七十七隻，又獻公山羊十二隻作贖罪祭，這都是向耶和華焚獻的。|zh
439|8|35|35|And those who had been prisoners, who had come back from a strange land, made burned offerings to the God of Israel, twelve oxen for all Israel, ninety-six male sheep, seventy-seven lambs, twelve he-goats for a sin-offering: all this was a burned offering to the Lord.|en
440|8|36|36|他們將王的諭旨交給王所派的總督與河西的省長，他們就幫助百姓，又供給神殿裡所需用的。|zh
441|8|36|36|And they gave the king's orders to the king's captains and the rulers across the river, and they gave the people and the house of God the help which was needed.|en
442|9|1|1|這事做完了，眾首領來見我，說：「以色列民和祭司並利未人，沒有離絕迦南人、赫人、比利洗人、耶布斯人、亞捫人、摩押人、埃及人、亞摩利人，仍效法這些國的民，行可憎的事。|zh
443|9|1|1|Now after these things were done, the captains came to me and said, The people of Israel and the priests and Levites have not kept themselves separate from the people of the lands, but have taken part in the disgusting ways of the Canaanites, the Hittites, the Perizzites, the Jebusites, the Ammonites, the Moabites, the Egyptians, and the Amorites.|en
444|9|2|2|因他們為自己和兒子娶了這些外邦女子為妻，以致聖潔的種類和這些國的民混雜；而且首領和官長在這事上為罪魁。」|zh
445|9|2|2|For they have taken their daughters for themselves and for their sons, so that the holy seed has been mixed with the peoples of the lands; and in fact the captains and rulers have been the first to do this evil.|en
446|9|3|3|我一聽見這事，就撕裂衣服和外袍，拔了頭髮和鬍鬚，驚懼憂悶而坐。|zh
447|9|3|3|And hearing this, with signs of grief and pulling out the hair of my head and my chin, I took my seat on the earth deeply troubled.|en
448|9|4|4|凡為以色列神言語戰兢的，都因這被擄歸回之人所犯的罪聚集到我這裡來。我就驚懼憂悶而坐，直到獻晚祭的時候。|zh
449|9|4|4|Then everyone who went in fear of the words of the God of Israel, because of the sin of those who had come back, came together to me; and I kept where I was, overcome with grief, till the evening offering.|en
450|9|5|5|獻晚祭的時候我起來，心中愁苦，穿著撕裂的衣袍，雙膝跪下向耶和華─我的神舉手，|zh
451|9|5|5|And at the evening offering, having made myself low before God, I got up, and with signs of grief, falling down on my knees, with my hands stretched out to the Lord my God,|en
452|9|6|6|說：我的神啊，我抱愧蒙羞，不敢向我　神仰面；因為我們的罪孽滅頂，我們的罪惡滔天。|zh
453|9|6|6|I said, O my God, shame keeps me from lifting up my face to you, my God: for our sins are increased higher than our heads and our evil-doing has come up to heaven.|en
454|9|7|7|從我們列祖直到今日，我們的罪惡甚重；因我們的罪孽，我們和君王、祭司都交在外邦列王的手中，殺害、擄掠、搶奪、臉上蒙羞正如今日的光景。|zh
455|9|7|7|From the days of our fathers till this day we have been great sinners; and for our sins, we and our kings and our priests have been given up into the hands of the kings of the lands, to the sword and to prison and to loss of goods and to shame of face, as it is this day.|en
456|9|8|8|現在耶和華─我們的神暫且施恩與我們，給我們留些逃脫的人，使我們安穩如釘子釘在他的聖所，我們的　神好光照我們的眼目，使我們在受轄制之中稍微復興。|zh
457|9|8|8|And now for a little time grace has come to us from the Lord our God, to let a small band of us get free and to give us a nail in his holy place, so that our God may give light to our eyes and a measure of new life in our prison chains.|en
458|9|9|9|我們是奴僕，然而在受轄制之中，我們的神仍沒有丟棄我們，在波斯王眼前向我們施恩，叫我們復興，能重建我們　神的殿，修其毀壞之處，使我們在猶大和耶路撒冷有牆垣。|zh
459|9|9|9|For we are servants; but our God has not been turned away from us in our prison, but has had mercy on us before the eyes of the kings of Persia, to give us new strength to put up again the house of our God and to make fair its waste places, and to give us a wall in Judah and Jerusalem.|en
460|9|10|10|「我們的神啊，既是如此，我們還有甚麼話可說呢？因為我們已經離棄你的命令，|zh
461|9|10|10|And now, O our God, what are we to say after this? for we have not kept your laws,|en
462|9|11|11|就是你藉你僕人眾先知所吩咐的說：『你們要去得為業之地是污穢之地；因列國之民的污穢和可憎的事，叫全地從這邊直到那邊滿了污穢。|zh
463|9|11|11|Which you gave to your servants the prophets, saying, The land into which you are going, to take it for a heritage, is an unclean land, because of the evil lives of the peoples of the land and their disgusting ways, which have made the land unclean from end to end.|en
464|9|12|12|所以不可將你們的女兒嫁他們的兒子，也不可為你們的兒子娶他們的女兒，永不可求他們的平安和他們的利益，這樣你們就可以強盛，吃這地的美物，並遺留這地給你們的子孫永遠為業。』|zh
465|9|12|12|So now do not give your daughters to their sons or take their daughters for your sons or do anything for their peace or well-being for ever; so that you may be strong, living on the good of the land, and handing it on to your children for a heritage for ever.|en
466|9|13|13|神啊，我們因自己的惡行和大罪，遭遇了這一切的事，並且你刑罰我們輕於我們罪所當得的，又給我們留下這些人。|zh
467|9|13|13|And after everything which has come on us because of our evil-doing and our great sin, and seeing that the punishment which you, O God, have given us, is less than the measure of our sins, and that you have kept from death those of us who are here;|en
468|9|14|14|我們豈可再違背你的命令，與這行可憎之事的民結親呢？若這樣行，你豈不向我們發怒，將我們滅絕，以致沒有一個剩下逃脫的人嗎？|zh
469|9|14|14|Are we again to go against your orders, taking wives from among the people who do these disgusting things? would you not be angry with us till our destruction was complete, till there was not one who got away safe?|en
470|9|15|15|耶和華─以色列的神啊，因你是公義的，我們這剩下的人才得逃脫，正如今日的光景。看哪，我們在你面前有罪惡，因此無人在你面前站立得住。」|zh
471|9|15|15|O Lord God of Israel, righteousness is yours; we are only a small band which has been kept from death, as at this day: see, we are before you in our sin; for no one may keep his place before you because of this.|en
472|10|1|1|以斯拉禱告，認罪，哭泣，俯伏在神殿前的時候，有以色列中的男女孩童聚集到以斯拉那裡，成了大會，眾民無不痛哭。|zh
473|10|1|1|Now while Ezra was making his prayer and his statement of wrongdoing, weeping and falling down before the house of God, a very great number of men and women and children out of Israel came together round him: for the people were weeping bitterly.|en
474|10|2|2|屬以攔的子孫、耶歇的兒子示迦尼對以斯拉說：我們在此地娶了外邦女子為妻，干犯了我們的神，然而以色列人還有指望。|zh
475|10|2|2|And Shecaniah, the son of Jehiel, one of the sons of Elam, answering, said to Ezra, We have done evil against our God, and have taken as our wives strange women of the peoples of the land: but still there is hope for Israel in this question.|en
476|10|3|3|現在當與我們的神立約，休這一切的妻，離絕他們所生的，照著我主和那因　神命令戰兢之人所議定的，按律法而行。|zh
477|10|3|3|Let us now make an agreement with our God to put away all the wives and all their children, if it seems right to my lord and to those who go in fear of the words of our God; and let it be done in keeping with the law.|en
